出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/01/03","113","3","6863","永道-KY","5051914.00","2583537.00","7635451.00","1721804.00","109919.00","1831723.00","748880.00","--","4096537.00","965688.00","-8394.00","--","5802711.00","--","--","1017.00","5803728.00","--","0.00","0.00","77.49"
"114/01/03","113","3","6869","雲豹能源","4943238.00","7893838.00","12837076.00","4294579.00","2752396.00","7046975.00","1371772.00","--","2991618.00","1094308.00","-18.00","--","5457680.00","--","--","332421.00","5790101.00","0.00","0.00","0.00","41.21"
"114/01/03","113","3","6873","泓德能源","11276715.00","5042927.00","16319642.00","5442413.00","2314604.00","7757017.00","1171552.00","--","5714878.00","1317635.00","16284.00","--","8220349.00","--","--","342276.00","8562625.00","0.00","2014168.00","0.00","70.17"
"114/01/03","113","3","6885","全福生技","1488489.00","86699.00","1575188.00","25271.00","0.00","25271.00","1160290.00","--","1154555.00","-771987.00","7059.00","--","--","--","--","--","1549917.00","0.00","275000.00","0.00","13.36"
"114/01/03","113","3","6890","來億-KY","17335740.00","13530724.00","30866464.00","6355932.00","594818.00","6950750.00","2494000.00","--","15322516.00","4837145.00","426097.00","--","23079758.00","--","--","835956.00","23915714.00","--","0.00","0.00","92.54"
"114/01/03","113","3","6901","鑽石投資","6003204.00","5309645.00","11312849.00","85850.00","99975.00","185825.00","8504700.00","--","3541742.00","-919418.00","--","--","--","--","--","--","11127024.00","--","0.00","0.00","13.08"
"114/01/03","113","3","6902","GOGOLOOK-創","596607.00","279860.00","876467.00","373315.00","85095.00","458410.00","320098.00","--","228895.00","-126024.00","-4912.00","--","418057.00","--","--","--","418057.00","0.00","0.00","0.00","13.06"
"114/01/03","113","3","6906","現觀科","1007880.00","19156.00","1027036.00","125961.00","10861.00","136822.00","335374.00","--","461225.00","90244.00","3371.00","--","890214.00","--","--","--","890214.00","0.00","0.00","0.00","26.54"
"114/01/03","113","3","6914","阜爾運通","2011380.00","6925002.00","8936382.00","2258535.00","3347098.00","5605633.00","662260.00","--","1640141.00","1027070.00","1278.00","--","3330749.00","--","--","--","3330749.00","--","0.00","0.00","50.29"
"114/01/03","113","3","6916","華凌","1388058.00","1043852.00","2431910.00","946380.00","352966.00","1299346.00","675000.00","--","186295.00","260872.00","6777.00","--","1128944.00","--","--","3620.00","1132564.00","--","0.00","0.00","16.73"
"114/01/03","113","3","6919","康霈*","9729809.00","71689.00","9801498.00","64996.00","5234.00","70230.00","767194.00","--","9495150.00","-532692.00","1616.00","0.00","9731268.00","--","--","--","9731268.00","0.00","0.00","0.00","63.42"
"114/01/03","113","3","6923","中台","1255490.00","3235816.00","4491306.00","633093.00","1196469.00","1829562.00","918880.00","--","1268992.00","492643.00","-18771.00","--","2661744.00","--","--","0.00","2661744.00","--","0.00","0.00","28.97"
"114/01/03","113","3","6924","榮惠-KY創","992514.00","65926.00","1058440.00","543037.00","20263.00","563300.00","197500.00","--","88000.00","196369.00","13271.00","--","495140.00","--","--","--","495140.00","0.00","0.00","0.00","25.07"
"114/01/03","113","3","6928","攸泰科技","2521614.00","229826.00","2751440.00","537649.00","64688.00","602337.00","860000.00","--","1106618.00","180254.00","2231.00","--","2149103.00","--","--","--","2149103.00","0.00","0.00","0.00","24.99"
"114/01/03","113","3","6933","AMAX-KY","3626960.00","378467.00","4005427.00","1723458.00","233546.00","1957004.00","418336.00","--","1346678.00","271848.00","11561.00","--","2048423.00","--","--","--","2048423.00","0.00","0.00","0.00","48.97"
"114/01/03","113","3","6937","天虹","2815585.00","1190938.00","4006523.00","515901.00","225836.00","741737.00","674773.00","--","1634005.00","928849.00","27159.00","--","3264786.00","--","--","--","3264786.00","0.00","0.00","0.00","48.38"
"114/01/03","113","3","6949","沛爾生醫-創","1224445.00","399676.00","1624121.00","101946.00","144205.00","246151.00","579326.00","--","1796769.00","-1105525.00","--","-800.00","1269770.00","--","--","108200.00","1377970.00","0.00","90000.00","40000.00","21.97"
"114/01/03","113","3","6951","青新-創","854828.00","610771.00","1465599.00","388465.00","60941.00","449406.00","460000.00","--","353684.00","194417.00","--","--","1008101.00","--","--","8092.00","1016193.00","0.00","0.00","0.00","21.92"
"114/01/03","113","3","6952","大武山","571266.00","1795705.00","2366971.00","231581.00","304504.00","536085.00","683450.00","--","585286.00","458416.00","0.00","--","1727152.00","--","--","103734.00","1830886.00","--","0.00","0.00","25.27"
"114/01/03","113","3","6955","邦睿生技-創","316953.00","45430.00","362383.00","34548.00","7773.00","42321.00","196489.00","--","71968.00","51681.00","-76.00","--","320062.00","--","--","--","320062.00","0.00","0.00","0.00","16.29"
"114/01/03","113","3","6957","裕慶-KY","3361844.00","2372093.00","5733937.00","2032641.00","1162805.00","3195446.00","552110.00","--","1204167.00","772352.00","9862.00","--","2538491.00","--","--","--","2538491.00","0.00","0.00","0.00","45.98"
"114/01/03","113","3","6958","日盛台駿","66958667.00","26502936.00","93461603.00","68298579.00","14666280.00","82964859.00","3734161.00","--","5215039.00","1129691.00","243996.00","--","10322887.00","--","--","173857.00","10496744.00","--","0.00","0.00","27.64"
"114/01/03","113","3","6962","ITH-KY","14469406.00","10809997.00","25279403.00","7395465.00","896710.00","8292175.00","4523966.00","--","3745937.00","8718658.00","-1333.00","--","16987228.00","--","--","--","16987228.00","0.00","0.00","0.00","37.55"
"114/01/03","113","3","6969","成信實業*-創","301734.00","819548.00","1121282.00","302728.00","483836.00","786564.00","549197.00","--","164.00","-214643.00","--","--","334718.00","--","--","--","334718.00","0.00","0.00","0.00","8.78"
"114/01/03","113","3","6988","威力暘-創","841187.00","445388.00","1286575.00","255726.00","255865.00","511591.00","460000.00","--","276006.00","30782.00","8196.00","--","774984.00","--","--","--","774984.00","0.00","0.00","0.00","16.85"
"114/01/03","113","3","7705","三商餐飲","698690.00","2751345.00","3450035.00","1545910.00","682370.00","2228280.00","604193.00","--","140972.00","481679.00","-5322.00","--","1221522.00","--","--","233.00","1221755.00","0.00","0.00","0.00","20.22"
"114/01/03","113","3","7722","LINEPAY","13206388.00","543586.00","13749974.00","7238301.00","593082.00","7831383.00","600000.00","--","4357279.00","960733.00","579.00","--","5918591.00","0.00","--","--","5918591.00","--","0.00","0.00","98.64"
"114/01/03","113","3","8011","台通","1981317.00","5296328.00","7277645.00","1052379.00","2594271.00","3646650.00","1659219.00","--","1218089.00","104896.00","11649.00","0.00","2993853.00","--","--","637142.00","3630995.00","--","0.00","0.00","18.04"
"114/01/03","113","3","8016","矽創","14737179.00","5340162.00","20077341.00","4854226.00","409284.00","5263510.00","1201369.00","--","1845988.00","8075122.00","139595.00","-56009.00","11206065.00","--","--","3607766.00","14813831.00","--","0.00","606000.00","93.75"
"114/01/03","113","3","8021","尖點","4359359.00","2645653.00","7005012.00","1607845.00","267214.00","1875059.00","1421805.00","--","1227804.00","2095969.00","-194727.00","--","4550851.00","--","--","579102.00","5129953.00","--","0.00","0.00","32.01"
"114/01/03","113","3","8028","昇陽半導體","2039674.00","6713133.00","8752807.00","1531133.00","3304903.00","4836036.00","1726280.00","--","1380185.00","810306.00","--","--","--","--","--","--","3916771.00","0.00","0.00","0.00","22.69"
"114/01/03","113","3","8033","雷虎","1428348.00","1070318.00","2498666.00","667746.00","408754.00","1076500.00","1426298.00","--","371098.00","-566906.00","20852.00","--","1251342.00","--","--","170824.00","1422166.00","--","0.00","0.00","8.77"
"114/01/03","113","3","8039","台虹","9295692.00","5892289.00","15187981.00","3660791.00","844008.00","4504799.00","2549117.00","--","2274243.00","5545433.00","255984.00","--","10624777.00","--","--","58405.00","10683182.00","--","20976996.00","0.00","41.68"
"114/01/03","113","3","8045","達運光電","1456233.00","600652.00","2056885.00","485701.00","281518.00","767219.00","821604.00","--","124759.00","351822.00","-8121.00","--","1290064.00","--","--","-398.00","1289666.00","0.00","566000.00","0.00","15.72"
"114/01/03","113","3","8046","南電","20285203.00","43331262.00","63616465.00","6831197.00","11720898.00","18552095.00","6461655.00","--","18125634.00","20904378.00","-427297.00","--","45064370.00","--","--","--","45064370.00","0.00","0.00","0.00","69.74"
"114/01/03","113","3","8070","長華*","17402659.00","21309178.00","38711837.00","7548034.00","8004303.00","15552337.00","725648.00","--","6368415.00","5431075.00","6594564.00","-714590.00","18405112.00","--","--","4754388.00","23159500.00","--","22361837.00","20656688.00","26.11"
"114/01/03","113","3","8072","陞泰","1556353.00","983591.00","2539944.00","174348.00","33921.00","208269.00","800000.00","--","17592.00","1436452.00","-2601.00","--","2251443.00","--","--","80232.00","2331675.00","--","0.00","0.00","28.14"
"114/01/03","113","3","8081","致新","7204354.00","3243313.00","10447667.00","1693466.00","264527.00","1957993.00","861721.00","--","1423710.00","4748139.00","377574.00","-47131.00","7364013.00","--","--","1125661.00","8489674.00","0.00","0.00","443433.00","85.90"
"114/01/03","113","3","8101","華冠","106523.00","416128.00","522651.00","176259.00","266886.00","443145.00","244806.00","--","32939.00","-189575.00","-9053.00","--","79117.00","--","--","389.00","79506.00","--","8100000.00","0.00","3.49"
"114/01/03","113","3","8103","瀚荃","4370833.00","1211725.00","5582558.00","1294802.00","448289.00","1743091.00","916671.00","--","964795.00","1954920.00","-622.00","--","3835764.00","--","--","3703.00","3839467.00","--","0.00","0.00","41.84"
"114/01/03","113","3","8104","錸寶","2471085.00","3369078.00","5840163.00","2511424.00","665725.00","3177149.00","916517.00","--","1231446.00","357175.00","-2127.00","-51486.00","2451525.00","--","--","211489.00","2663014.00","--","0.00","1000000.00","27.04"
"114/01/03","113","3","8105","凌巨","5480568.00","5896696.00","11377264.00","2926445.00","540384.00","3466829.00","4415449.00","--","2618982.00","941887.00","-65883.00","--","7910435.00","--","--","--","7910435.00","--","0.00","0.00","17.92"
"114/01/03","113","3","8110","華東","5849337.00","10548954.00","16398291.00","3320445.00","2792514.00","6112959.00","5177399.00","--","378390.00","4175423.00","767129.00","-207468.00","10290873.00","--","--","-5541.00","10285332.00","--","0.00","12000000.00","20.35"
"114/01/03","113","3","8112","至上","66346057.00","1191265.00","67537322.00","31941115.00","16120257.00","48061372.00","5545768.00","--","7304513.00","5492342.00","-22497.00","-112193.00","18207933.00","--","--","1268017.00","19475950.00","--","0.00","3000000.00","33.01"
"114/01/03","113","3","8114","振樺電","8806150.00","7818031.00","16624181.00","4331899.00","5391040.00","9722939.00","761708.00","--","819466.00","2503408.00","-75770.00","--","4008812.00","--","--","2892430.00","6901242.00","0.00","414000.00","0.00","52.63"
"114/01/03","113","3","8131","福懋科","9454350.00","3281059.00","12735409.00","796972.00","557912.00","1354884.00","4422222.00","--","2411608.00","5875207.00","-1328512.00","--","--","--","--","--","11380525.00","--","0.00","0.00","25.73"
"114/01/03","113","3","8150","南茂","23946015.00","21344456.00","45290471.00","7792352.00","12656053.00","20448405.00","7272401.00","--","6064637.00","11342949.00","162079.00","--","24842066.00","--","--","--","24842066.00","--","0.00","0.00","34.16"
"114/01/03","113","3","8162","微矽電子-創","703696.00","1616704.00","2320400.00","332230.00","581619.00","913849.00","687020.00","--","262422.00","457109.00","--","--","--","--","--","--","1406551.00","0.00","0.00","0.00","20.47"
"114/01/03","113","3","8163","達方","18571426.00","13462497.00","32033923.00","13355820.00","4174727.00","17530547.00","2800000.00","--","4134265.00","3866223.00","592397.00","-44571.00","11348314.00","--","--","3155062.00","14503376.00","0.00","0.00","2050000.00","40.83"
"114/01/03","113","3","8201","無敵","482538.00","188799.00","671337.00","147700.00","42467.00","190167.00","623663.00","--","12047.00","-43969.00","-110571.00","--","481170.00","--","--","--","481170.00","--","0.00","0.00","7.72"
"114/01/03","113","3","8210","勤誠","9439758.00","5928622.00","15368380.00","5834647.00","2798292.00","8632939.00","1209877.00","--","383452.00","5217957.00","-160403.00","--","6650883.00","--","--","84558.00","6735441.00","0.00","0.00","0.00","54.97"
"114/01/03","113","3","8213","志超","20282950.00","9918984.00","30201934.00","11902838.00","1812132.00","13714970.00","2712425.00","--","2875694.00","10441793.00","-192504.00","--","15837408.00","--","--","649556.00","16486964.00","0.00","0.00","0.00","58.39"
"114/01/03","113","3","8215","明基材","8509179.00","13750497.00","22259676.00","7506139.00","6471645.00","13977784.00","3206745.00","--","192352.00","2259122.00","48893.00","--","5707112.00","--","--","2574780.00","8281892.00","0.00","0.00","0.00","17.80"
"114/01/03","113","3","8222","寶一","1085504.00","628228.00","1713732.00","370223.00","463164.00","833387.00","685735.00","--","53264.00","141346.00","0.00","--","--","--","--","--","880345.00","--","0.00","0.00","12.84"
"114/01/03","113","3","8249","菱光","4208887.00","4326699.00","8535586.00","2677793.00","146562.00","2824355.00","1341495.00","--","986117.00","2063807.00","1465680.00","-145868.00","5711231.00","--","--","--","5711231.00","0.00","0.00","4528800.00","44.06"
"114/01/03","113","3","8261","富鼎","4738948.00","1350274.00","6089222.00","671211.00","6046.00","677257.00","1184432.00","--","3005144.00","1311391.00","-87671.00","--","5413296.00","--","--","-1331.00","5411965.00","--","0.00","0.00","45.70"
"114/01/03","113","3","8271","宇瞻","4693268.00","1390536.00","6083804.00","1430310.00","86997.00","1517307.00","1287292.00","--","1155383.00","2081905.00","-68408.00","--","4456172.00","--","--","110325.00","4566497.00","0.00","0.00","0.00","34.62"
"114/01/03","113","3","8341","日友","1986375.00","8685525.00","10671900.00","1714849.00","3382673.00","5097522.00","1300000.00","--","2586698.00","1250313.00","26.00","--","5137037.00","--","--","437341.00","5574378.00","0.00","0.00","0.00","39.52"
"114/01/03","113","3","8367","建新國際","2054524.00","14167271.00","16221795.00","2745153.00","9183818.00","11928971.00","887558.00","--","679161.00","1563779.00","-1801.00","--","3128697.00","--","--","1164127.00","4292824.00","--","0.00","0.00","35.25"
"114/01/03","113","3","8374","羅昇","2970947.00","2221430.00","5192377.00","1835914.00","631535.00","2467449.00","1122505.00","--","312615.00","560530.00","-10816.00","--","1984834.00","--","--","740094.00","2724928.00","0.00","0.00","0.00","17.68"
"114/01/03","113","3","8404","百和興業-KY","7048366.00","11814594.00","18862960.00","8216912.00","4092887.00","12309799.00","3999370.00","--","1015572.00","2031915.00","-494166.00","--","6552691.00","--","--","470.00","6553161.00","--","0.00","0.00","16.38"
